id,date,name,gender,age,person_characteristics,industry_driver,perpetrator_type,continent,country,country_numeric,local_region,number_of_victims
rechlNzBVSokTGVqi,2014-12-25,Digno Darío Gonzales Maidana,Male,42,Small-scale farmer,Agribusiness,Hitmen,Americas,Paraguay,600,,1
reciZfD9HPuZOZdRr,2015-02-11,Chai Bunthonglek,Male,,Other,Agribusiness,Hitmen,Asia,Thailand,764,,1
recjs9zYOsK4rYpLO,2017-04-23,Antônio de Cipriano,Male,,Afrodescendant,Agribusiness,Unspecified,Americas,Brazil,076,Maranhão,1
recjkSgAqz9MSD5LA,2012-11-07,Josivani Amaral Gusmão,Male,,Afrodescendant,Agribusiness,Unspecified,Americas,Brazil,076,,1
recjMCdDqMC52kAQG,2017-02-25,Gilbert Bancat,Male,32,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Quezon,1
recjYqGvTedcXQLRJ,2012-10-03,Gilbert Paborada,Male,,Indigenous peoples,Agribusiness,Hitmen,Asia,Philippines,608,,1
reckHvr4sFiHFm3U6,2015-05-14,Fred Thompson,Male,,Small-scale farmer,Agribusiness,Unspecified,Africa,Liberia,430,Sinoe County,1
reclHsx7VwkwoE9c8,2016-06-21,Bill Kayong,Male,43,Indigenous peoples,Agribusiness,Landowners,Asia,Malaysia,458,Sarawak,1
reclYX965iqOqk7rd,2014-03-06,Pujiono,Male,40,Indigenous peoples,Agribusiness,Private security guards,Asia,Indonesia,360,,1
recm4VgzgjiRj677B,2012-12-19,Montha Chukaew,Female,50,Other,Agribusiness,Unspecified,Asia,Thailand,764,,1
recmDTfaAwoJoPlSq,2016-04-24,Jesser Batista Cordeiro,Male,29,Small-scale farmer,Agribusiness,Landowners,Americas,Brazil,076,Rondônia,1
recmMP0pB7AvrGzMc,2017-05-24,Weclebson Pereira Milhomem,Male,,Small-scale farmer,Agribusiness,Police,Americas,Brazil,076,Pará,1
recnbvdzo8WbkDZoU,2017-05-24,Hércules Santos de Oliveira,Male,,Small-scale farmer,Agribusiness,Police,Americas,Brazil,076,Pará,1
reco1EAfXtwDbiLrt,2017-01-05,Venie Diamante,Male,43,Indigenous peoples,Agribusiness,Hitmen,Asia,Philippines,608,South Cotabato,1
recodQn4I6oHjfgBa,2017-01-29,Ceará,Male,,Small-scale farmer,Agribusiness,Landowners,Americas,Brazil,076,Rondônia,1
recoqsxstHBKZrQ2Y,2017-12-03,Samuel Angkoy,Male,,Indigenous peoples,Agribusiness,Armed forces,Asia,Philippines,608,South Mindanao,1
recpnDB7GEd7h2Oi5,2015-12-31,Lucas da Costa Silva,Male,,Small-scale farmer,Agribusiness,Private security guards,Americas,Brazil,076,Rondônia,1
recrcfisG6vuMJU9o,2016-04-16,Den Khamlae,Male,65,Small-scale farmer,Agribusiness,Unspecified,Asia,Thailand,764,Chaiyaphum,1
recrKARHX0Df9OIk4,2017-03-22,Javier Oteca Pilcué,Male,44,Indigenous peoples,Agribusiness,Private security guards,Americas,Colombia,170,Cauca,1
recsyVYkzQ1dYZtBe,2015-02-22,Indra Pelani,Male,22,Small-scale farmer,Agribusiness,Private security guards,Asia,Indonesia,360,Jambi,1
rec1V17qcelFHW7Wj,2018-10-20,Rene Laurencio,Male,52,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recMdXTOFa8w2nMkf,2018-10-20,Morena Mendoza,Female,49,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recjHKwu4MVnTdITO,2018-10-20,Marcelina Dumaguit,Female,66,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recuD4iswCqLcVewU,2018-10-20,Angelife Arsenal,Female,47,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recwvCNcjCPHOSupp,2018-10-20,Eglicerio Villegas,Male,37,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recgCJi7csSEJZMeM,2018-10-20,Paterno Baron,Male,48,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recjHTBOewoxS2CDq,2018-10-20,Rannel Bantigue,Male,41,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recD0X1UHffveTwDL,2018-10-20,Marchstel Sumicad,Male,17,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recl92tbH5687qRKw,2018-10-20,Joemarie Ogahayon,Female,16,,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
rec1cLINWfD5KsOWq,2018-11-06,Benjamin Ramos,Male,56,Lawyer,Agribusiness,Hitmen,Asia,Philippines,608,Negros Occidental,1
recAUuXBaET1hw8KE,2018-11-23,Rommel Romon,Male,22,Indigenous peoples,Agribusiness,Hitmen,Asia,Philippines,608,Mindanao,1
recawfnbRxBFa6QZs,2018-06-10,Muhammad Yusuf,Male,,Journalist,Agribusiness,Police,Asia,Indonesia,360,South Kalimantan,1
recxmMUx9ah70SqgI,2018-03-30,Héctor Janer Latín,Male,,Indigenous peoples,Agribusiness,Hitmen,Americas,Colombia,170,Cauca,1
recJKd0DaI7TghbB7,2018-05-14,Ramón Ascué,Male,,Indigenous peoples,Agribusiness,Hitmen,Americas,Colombia,170,Cauca,1
recrVSx8DeKOwoKyT,2019-07-21,Joël Imbangola Lunea,Male,,Other,Agribusiness,Private security guards,Africa,Democratic Republic of Congo,180,Equateur Region,1
recUsseVZLwsEKF2h,2019-01-29,Sergio Atay,Male,35,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Mindanao,1
rec7VPgQOCnp4e1hX,2019-03-30,Manolo Martin,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recWZCJzXMFfHOoDI,2019-04-22,Bernardino Patigas,Male,,Lawyer,Agribusiness,Hitmen,Asia,Philippines,608,Negros Occidental,1
recVXBluDl269H1T3,2019-03-30,Ismael Avelino,Male,53,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recKS04l600SVdngE,2019-03-30,Edgardo Avelino,Male,59,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
rec5ESK889e7iyRQA,2019-03-30,Melchor Panares,Male,67,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recJKCvRSBagVNLOI,2019-03-30,Mario Panares,Male,46,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recK48qIfUjBlNanG,2019-03-30,Rogelio Recomono,Male,52,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recM4IsdOiqAG2iH7,2019-03-30,Ricky Recomono,Male,28,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recr8i2Jc6vKZfVkN,2019-03-30,Gonzalo Rosales,Male,47,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recjLDsZk6UV2I2eL,2019-03-30,Genes Palmares,Male,54,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recIoeWinE2hTrA3C,2019-03-30,Franklin Lariosa,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
rec0VoNSplWLj1c3o,2019-03-30,Anoj Enojo Rapada,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recHk0zTwKiiQiEdq,2019-03-30,Valentin Acabal ,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
rechzpO6r6i9OojJU,2019-03-30,Sonny Palagtiw ,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recnWtDjEIqgKV6hi,2019-03-30,Steve Arapoc,Male,,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Oriental,1
recP3m6w4ylMSTDM2,2019-10-19,Oscar Francisco Guerrero Centeno,Male,39,Afrodescendant,Agribusiness,Hitmen,Americas,Honduras,340,Cortés,1
recCnHAfE2bWXE56S,2019-03-30,Nemis Machado de Oliveira,Male,50,Indigenous peoples,Agribusiness,Hitmen,Americas,Brazil,076,Amazonas,1
recjftSCRhAqWzQck,2019-11-04,Maraden Sianipar,Male,42,Journalist,Agribusiness,Corporations,Asia,Indonesia,360,North Sumatra,1
rec7foE9JbYXjXL11,2019-11-04,Maratua Siregar ,Male,55,Journalist,Agribusiness,Corporations,Asia,Indonesia,360,North Sumatra,1
recf0iV0D0ajRu43C,2019-03-01,Sanito 'Tating' Delubio,Male,,Indigenous peoples,Agribusiness,Private military actors,Asia,Philippines,608,Negros Occidental,1
recVTTbaIMVUQz0ng,2019-06-08,Felipe Dacal-Dacal,Male,65,Small-scale farmer,Agribusiness,Armed forces,Asia,Philippines,608,Negros Occidental,1
rec3xUzv4YrZlOzdo,2019-12-04,Marcio Rodrigues dos Reis,Male,33,Small-scale farmer,Agribusiness,Unspecified,Americas,Brazil,076,Pará - Amazon,1
recZ76x6q24ZbHVVg,2020-03-21,Suryadi,Male,40,Small-scale farmer,Agribusiness,Private security guards,Asia,Indonesia,360,Lahat District ,1
rec48Mg5vN58v3b8N,2020-03-21,Putra Bakti,Male,35,Small-scale farmer,Agribusiness,Private security guards,Asia,Indonesia,360,Lahat District ,1
recYbOzM4kraZ67j4,2019-11-14,Demilson Ovelar Mendes,Male,28,Indigenous peoples,Agribusiness,Unspecified,Americas,Brazil,076,Paraná,1
recAv3EjHCtAiXbZ1,2020-04-02,Iris Argentina Álvarez,Female,,Small-scale farmer,Agribusiness,Private security guards,Americas,Honduras,340,Choluteca,1
recZSuHcB22deGwSv,2019-01-31,Uon Vanna,Male,,Small-scale farmer,Agribusiness,Private security guards,Asia,Cambodia,116,Kampot Province,1
recE5rXHYpUd3UPlO,2020-04-26,Hermanus Bin Bison ,Male,35,Indigenous peoples,Agribusiness,Unspecified,Asia,Indonesia,360,Central Kalimantan,1
reccWse4gBrBFilhW,2020-02-01,Kannika Wongsiri,Female,52,State official,Agribusiness,Hitmen,Asia,Thailand,764,Nong Khai,1
recnNIpj1LX9XR4YR,2020-06-08,Alberto Cucul Choc,Male,46,Park ranger,Agribusiness,Hitmen,Americas,Guatemala,320,Alta Verapaz,1
recr8G1rxfkHoI6vs,2020-09-24,Óscar Eyraud Adams,Male,34,Indigenous peoples,Agribusiness,Hitmen,Americas,Mexico,484,Baja California,1
recG5JS5WOLkd0KCM,2020-09-15,Juan Carlos González,Male,60,Small-scale farmer,Agribusiness,Unspecified,Americas,Argentina,032,Tucumán,1
recQosaflZZIIWr7i,2020-06-19,Regan Russell,Female,65,Demonstrators,Agribusiness,Unspecified,Americas,Canada,124,Ontario,1
recMSMhKiASqXgNym,2020-12-26,Félix Vásquez López,Male,60,Indigenous peoples,Agribusiness,Hitmen,Americas,Honduras,340,Departamento de La Paz,1
rec0Z6Mb4BEfBLL9p,2020-09-25,Daniel Sotelo ,Male,32,Indigenous peoples,Agribusiness,Hitmen,Americas,Mexico,484,Baja California,1
recssVffkz1A82Qex,2020-10-31,José Choc Chamán,Male,,Indigenous peoples,Agribusiness,Police,Americas,Guatemala,320,Izabal,1
recbFwP85QcX4zi4y,2020-08-13,Abelardo Liz Cuetia,Male,34,Journalist,Agribusiness,Armed forces,Americas,Colombia,170,Cauca,1
recpNT6VrzLvJsDO4,2020-08-03,Carlos Enrique Coy,Male,,,Agribusiness,Unspecified,Americas,Guatemala,320,Baja Verapaz,1
recMR5QztNesteyzb,2020-05-21,Edwin Fernández Saravia,Male,,Afrodescendant,Agribusiness,Hitmen,Americas,Honduras,340,Atlántida,1
recncoUFGddbhZcQr,2020-07-08,Carlos Augusto Gomes,Male,58,Small-scale farmer,Agribusiness,Hitmen,Americas,Brazil,076,Rio de Janeiro,1
recaxPpV9m2h28rMc,2020-10-10,Oswaldo Rojas,Male,65,Afrodescendant,Agribusiness,Private military actors,Americas,Colombia,170,Chocó,1
recMXXZNCvonGpwP7,2021-08-07,Lea Juárez Valenzuela,Female,,Small-scale farmer,Agribusiness,Organised crime / mafias,Americas,Mexico,484,Campeche,1
rech7pHluHoktD75T,2021-08-13,Kevin Fernando Holanda de Souza,Male,21,Small-scale farmer,Agribusiness,Police,Americas,Brazil,076,Rondônia,1
reciGWBCSoyFZ9ea5,2021-08-13,Amaral José Stoco Rodrigues,Male,17,Small-scale farmer,Agribusiness,Police,Americas,Brazil,076,Rondônia,1
recEVVmy3q99jveBV,2021-08-13,Amarildo Aparecido Rodrigues,Male,49,Small-scale farmer,Agribusiness,Police,Americas,Brazil,076,Rondônia,1
recPNlEhcatlvqr3r,2021-01-07,F.S.S.,Male,,Afrodescendant,Agribusiness,Unspecified,Americas,Brazil,076,Maranhão,1
recaXUlozXdwBnz8t,2016-10-18,José Ángel Flores,Male,,Other,Agribusiness,Private military actors,Americas,Honduras,340,Colón,1
recfrJVHmGTMtG4pA,2016-06-19,Manuel Milla,Male,25,Small-scale farmer,Agribusiness,Landowners,Americas,Honduras,340,Bajo Aguán,1
reckz7EGRLeaZJuwY,2016-06-19,Allan Reyneri Martínez Pérez,Male,,Small-scale farmer,Agribusiness,Landowners,Americas,Honduras,340,Bajo Aguán,1
rec168O3LGn1ZQcpF,2019-08-09,Alex Lacay,Male,34,Indigenous peoples,Agribusiness,Armed forces,Asia,Philippines,608,Mindanao,1
rec5LFZwWjhz4S0zC,2019-09-11,Leonides Bacong,Male,63,Small-scale farmer,Agribusiness,Hitmen,Asia,Philippines,608,Mindanao,1
reccKzmyhFaDUGEBE,2019-08-12,Jeffrey Bayot,Male,32,Indigenous peoples,Agribusiness,Armed forces,Asia,Philippines,608,Mindanao,1
recHUyiD5QsEucufF,2019-06-16,Liovigildo “Nonoy” Palma,Male,57,Small-scale farmer,Agribusiness,Private military actors,Asia,Philippines,608,Mindanao,1
reciPETKnkDIxswtg,2019-07-08,Mario Agsab,Male,,Indigenous peoples,Agribusiness,Armed forces,Asia,Philippines,608,Mindanao,1
recfiMG8dkXLxTDPz,2019-08-01,Guillermo Casas,Male,42,Small-scale farmer,Agribusiness,Hitmen,Asia,Philippines,608,Mindanao,1
recpP2XcNiocRxQ1r,2019-07-06,Joel Anino,Male,35,Small-scale farmer,Agribusiness,Hitmen,Asia,Philippines,608,Mindanao,1
recZLYHPEODCRqtDm,2017-08-26,Christian Mbone Nakulire,Male,,Indigenous peoples,Conservation,Unspecified,Africa,Democratic Republic of Congo,180,South Kivu,1
recz2NMvCT2cPHFvT,2016-09-19,Fakhruddin,Male,26,Indigenous peoples,Conservation,Police,Asia,India,356,Assam,1
recBwJbaAbQb0YeZR,2014-04-17,Porlagee Rakchongcharoen,Male,,Indigenous peoples,Conservation,Government officials/entities,Asia,Thailand,764,,1
recONvb3YLeOUBTht,2018-01-16,Robert Kirotich,Male,41,Indigenous peoples,Conservation,Government officials/entities,Africa,Kenya,404,Western Province,1
recQSD0GOyXTsUjhV,2016-09-19,Anjuma Khatun,Female,,Indigenous peoples,Conservation,Police,Asia,India,356,Assam,1
recdDgNlbatiISgp4,2015-09-10,Keith Davis,Male,41,Fishery observer,Fishing,Unspecified,Americas,United States of America,840,Peruvian seas,1
recyppYlWjHX2Kofc,2018-10-06,Daniel Tejamo,Male,,Other,Fishing,Unspecified,Asia,Philippines,608,Negros Oriental,1
recsxceedBE7acjPx,2018-10-06,Jaime Delos Santos,Male,62,Small-scale farmer,Fishing,Unspecified,Asia,Philippines,608,Negros Oriental,1
reckGmG0wgAGY7U6q,2019-07-05,Emmanuel Essien,Male,29,Fishery observer,Fishing,Unspecified,Africa,Ghana,288,Ghana coastal waters,1
recjUl9Z6pSZBWic8,2020-03-04,Eritara Aati Kaierua,Male,40,Fishery observer,Fishing,Unspecified,Oceania,Kiribati,296,Kiribati,1
recDVuWomnT7PAID6,2021-03-07,Ana Marie Lemita-Evangelista,Female,,Other,Fishing,Police,Asia,Philippines,608,Batangas,1
recDOvyBhnGPiiuTS,2021-03-07,Ariel Evangelista,Male,,Other,Fishing,Police,Asia,Philippines,608,Batangas,1
recmj6X9tRiz4Tkw1,2014-10-11,Atilano Román Tirado,Male,47,Small-scale farmer,Fishing,Hitmen,Americas,Mexico,484,,1
recTf3ZenOUCUACln,2015-12-28,Hitler Ananías Rojas Gonzales,Male,34,Other,Hydropower,Unspecified,Americas,Peru,604,Cajamarca,1
recWbnBy4mB8IOIic,2015-06-07,Alfredo Felipe Ramos,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,Chiquimula,1
recZlRxmrWjn5kIxy,2015-01-04,Juan Francisco Martínez,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,,1
recZKLpZpozMYwa01,2013-07-15,Tomas García,Male,49,Indigenous peoples,Hydropower,Armed forces,Americas,Honduras,340,,1
rec0ThxG3lhLOcvjG,2016-01-07,Nilce de Souza Magalhães,Female,58,Small-scale farmer,Hydropower,Unspecified,Americas,Brazil,076,Rondônia,1
rec1nGesf5fHDeqHp,2014-02-16,Pedro Pérez,Male,50,Indigenous peoples,Hydropower,Police,Americas,Honduras,340,,1
rectFddvTsDIvSvvU,2015-12-30,Rosalinda Pérez,Female,,Other,Hydropower,Hitmen,Americas,Guatemala,320,Jocotán Chuiquimula,1
rectOZnxCnxhZWgEP,2016-07-05,Lesbia Yaneth Urquía Urquía,Female,49,Other,Hydropower,Unspecified,Americas,Honduras,340,La Paz,1
recxSpXOIJgzxMZ9s,2013-08-02,Noé Salomón Vázquez Ortiz,Male,,Other,Hydropower,Hitmen,Americas,Mexico,484,,1
recy90zpEtneZP1kt,2014-10-26,Rémi Fraisse,Male,21,Demonstrators,Hydropower,Police,Europe,France,250,Occitanie,1
recyoxpVat8QgJEwJ,2015-03-27,Pascual Pablo Francisco,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,Huehuetenango,1
recAe1LGZzvi6cpWa,2014-10-29,Maycol Ariel Rodríguez,Male,15,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,,1
recDPXW9VOIh7u4P8,2016-03-02,Berta Cáceres,Female,42,Indigenous peoples,Hydropower,Armed forces,Americas,Honduras,340,Intibuca,1
recEL99WGdQ9lMbAC,2015-09-11,Sebastian Córdova Sajic,Male,70,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,El Quiché,1
recGp5e4YA3vMejnI,2017-08-01,Luis Edilson Arango Gallego,Male,41,Other,Hydropower,Unspecified,Americas,Colombia,170,Antioquia,1
recJ9Q1XZgQDcmMAL,2017-01-17,Sebastián Alonso,Male,72,Indigenous peoples,Hydropower,Private security guards,Americas,Guatemala,320,Huehuetenango,1
recK0wUgW2Q3AtwMt,2016-08-29,Dashrath Nayak,Male,,Small-scale farmer,Hydropower,Police,Asia,India,356,Jharkhand,1
recMWm9EUh6HHKxoI,2018-01-09,Jomo Nyanguti,Male,,Demonstrators,Hydropower,Police,Africa,Kenya,404,Nyanza Province,1
recMYItTyxYd7LRqC,2015-05-01,Silvestre Manueles Gómez,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,Santa Elena,1
recOl3YsMSCfrvlmM,2014-06-04,Antonio Esteban Cruz,Male,,Indigenous peoples,Hydropower,Hitmen,Americas,Mexico,484,,1
recOV9d0iwyFJ423P,2017-01-12,Edmiro León Alzate Londoño,Male,53,Other,Hydropower,Unspecified,Americas,Colombia,170,Antioquia,1
recO05YhmSXHPQXF2,2015-02-12,Teresito Mula Labastilla,Male,46,Other,Hydropower,Hitmen,Asia,Philippines,608,Bukidnon,1
recP57teopxnPTKiM,2013-03-22,Onesimo Rodriguez,Male,20,Indigenous peoples,Hydropower,Unspecified,Americas,Panama,591,,1
recQmjtzHHx2LWbPK,2015-12-20,Javier Vásquez Benítez,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,La Paz,1
recRHpT5JQMCkXwLX,2016-08-29,Ram Lakhan Mahato,Male,35,Small-scale farmer,Hydropower,Police,Asia,India,356,Jharkhand,1
rec7dYYDcTOBzuOIH,2018-04-10,Carlos Hernández,Male,,Lawyer,Hydropower,Unspecified,Americas,Honduras,340,Atlantida,1
recbrFHwpuGZUDLWo,2017-10-15,Silvino Zapata,Male,,Afrodescendant,Hydropower,Hitmen,Americas,Honduras,340,Cortés,1
recbXO6EzxpCS1zsx,2015-05-18,Daniel Vilanova Dias,Male,41,Other,Hydropower,Unspecified,Americas,Brazil,076,Pará,1
recdEJ0N11zdYHVvJ,2018-05-14,Manuel Gaspar Rodríguez,Male,36,Indigenous peoples,Hydropower,Unspecified,Americas,Mexico,484,Puebla,1
recfgqkHmv70qth1s,2015-04-12,Caño Mateo Mateo,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,Huehuetenango,1
recgYB6nXhIcEcpMk,2012-05-01,Andres Francisco Miguel,Male,,Indigenous peoples,Hydropower,Private security guards,Americas,Guatemala,320,,1
rechXAydY63Sy91sF,2016-07-14,Zafar Lund,Male,55,Other,Hydropower,Hitmen,Asia,Pakistan,586,Punjab,1
reciyhRCiKwFPHeZe,2018-03-02,Ricardo Mayumi,Male,52,Indigenous peoples,Hydropower,Armed forces,Asia,Philippines,608,Luzon,1
recj3vUEnPS3Y2Ujn,2015-05-18,Leidiane Drosdroski Machado,Female,28,Other,Hydropower,Unspecified,Americas,Brazil,076,Pará,1
reckm0LerGYezMPnv,2016-03-03,Jairo Ramírez,Male,22,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,Olancho,1
recm8La7wv6KzLaWE,2014-05-25,William Jacobo Rodríguez,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Honduras,340,,1
recmDd2I6f2AGAat0,2013-09-17,Nelson Giraldo Posada,Male,31,Other,Hydropower,Unspecified,Americas,Colombia,170,,1
recnyNHfNlRStw0dX,2018-06-01,Adrián Tihuilit,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Mexico,484,Puebla,1
recnJO9oQsaN3HCrh,2012-05-09,Margarito J. Cabal,Male,47,State official,Hydropower,Hitmen,Asia,Philippines,608,,1
recqr4mGfVdrlq0Wz,2016-08-22,Macarena Valdés,Female,32,Indigenous peoples,Hydropower,Unspecified,Americas,Chile,152,Valdivia,1
recFEQUpDSJBfTO17,2018-07-27,Ajit Maneshwar Naik,Male,57,Lawyer,Hydropower,Hitmen,Asia,India,356,Karnataka,1
recEINXj4gGXADeta,2018-08-23,Sergio Rivera Hernández,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Mexico,484,Puebla,1
recTmeHUwPqguXHqY,2018-09-08,Margarito Díaz González,Male,,Indigenous peoples,Hydropower,Hitmen,Americas,Mexico,484,Nayarit,1
recwwyf1hhXVEpiZL,2018-06-05,Mykola Bychkho,Male,23,Other,Hydropower,Police,Europe,Ukraine,804,Kharkiv Oblast,1
recc5T8evPnMJqW2T,2018-10-25,Noel Castillo Aguilar,Male,44,Indigenous peoples,Hydropower,Hitmen,Americas,Mexico,484,Oaxaca,1
recT3C529y2FVq2Ez,2018-01-23,Geovanny Díaz Cárcamo,Male,37,Small-scale farmer,Hydropower,Police,Americas,Honduras,340,Atlántida,1
rec3MuygEq3OFL0Ka,2018-01-22,Ramón Fiallos,Male,65,Small-scale farmer,Hydropower,Police,Americas,Honduras,340,Atlántida,1
recuxKn9YeShGYgSS,2018-12-17,Neri Esteban Pedro,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,Huehuetenango,1
recKbBy6eHtAztL9S,2018-12-17,Domingo Esteban Pedro,Male,,Indigenous peoples,Hydropower,Unspecified,Americas,Guatemala,320,Huehuetenango,1
reciph7zC5KQO6Wpq,2018-03-26,Nikolai Yarema,Female,,Other,Hydropower,Unspecified,Europe,Ukraine,804,Kiev,1
rec9f5urATy84Lyq0,2019-03-22,Dilma Ferreira Silva,Female,45,Other,Hydropower,Landowners,Americas,Brazil,076,Pará,1
recpReP7N9KE1eRLt,2019-03-22,Claudionor Costa da Silva,Male,42,Relatives of persons targeted for repression,Hydropower,Landowners,Americas,Brazil,076,Pará,1
recl7kyoyle0uDagy,2019-03-22,Milton Lopes,Male,38,Relatives of persons targeted for repression,Hydropower,Landowners,Americas,Brazil,076,Pará,1
rech75hjF6JrB8EYh,2019-09-08,Mirna Teresa Suazo Martínez,Female,,Afrodescendant,Hydropower,Hitmen,Americas,Honduras,340,Cortés,1
